Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
75	7449145	n/a	0	0	n/a	N	0	0000	1236	558	3.11	81.2	701	50144	1236	n/a	376	1132	n/a	7812	1236	n/a	65532	1236	n/a	
76	7449145	n/a	0	0	n/a	N	0	1000	1676	959	7.36	225	1040	60968	1676	n/a	728	1524	n/a	17136	1648	n/a	65532	1676	n/a	
77	7449146	n/a	0	0	n/a	N	0	1000	1744	972	8.19	154	790	58780	1744	n/a	796	1648	n/a	16860	1692	n/a	65532	1744	n/a	
78	7449147	n/a	0	0	n/a	N	0	0000	1400	568	11.4	160	849	44648	1400	n/a	1188	1340	n/a	14276	1400	n/a	65532	1400	n/a	
79	7449147	n/a	0	0	n/a	N	0	0000	3128	1719	26.5	412	1645	56376	3128	n/a	1868	2688	n/a	22668	3068	n/a	65532	3128	n/a	
80	7449148	n/a	0	0	n/a	N	0	1000	2068	1025	2.32	41.1	408	54700	2068	n/a	212	1848	n/a	2632	2008	n/a	25648	2056	n/a	
81	7449149	n/a	0	0	n/a	N	0	1000	1928	1040	7.80	198	1037	61228	1928	n/a	708	1764	n/a	17424	1888	n/a	65532	1928	n/a	
82	7449152	n/a	0	0	n/a	N	0	1000	1436	749	11.4	327	929	58832	1436	n/a	1036	1388	n/a	28136	1436	n/a	65532	1436	n/a	
83	7449152	n/a	0	0	n/a	N	0	1000	1972	916	4.56	169	1133	50316	1972	n/a	416	1748	n/a	11988	1928	n/a	65532	1972	n/a	
84	7449629	n/a	0	0	n/a	N	0	1000	1748	807	4.94	69.5	444	47752	1748	n/a	424	1692	n/a	6488	1748	n/a	41004	1748	n/a	
85	7450310	n/a	0	0	n/a	N	0	0000	68	3.26	0.03	0.01	0.00	4140	68	n/a	48	68	n/a	32	60	n/a	8	4	n/a	
86	7450556	n/a	0	0	n/a	N	0	1000	2520	1094	17.6	475	1237	58668	2520	n/a	1412	1720	n/a	34332	2192	n/a	65532	2520	n/a	
87	7450557	n/a	0	0	n/a	N	0	1000	2140	1390	14.5	333	1384	65532	2140	n/a	1216	2028	n/a	22464	2140	n/a	65532	2140	n/a	
88	7450560	n/a	0	0	n/a	N	0	1000	1508	825	6.15	141	759	61832	1508	n/a	556	1444	n/a	13960	1508	n/a	65532	1508	n/a	
89	7450561	n/a	0	0	n/a	N	0	1000	1592	776	2.07	36.3	492	54992	1592	n/a	184	1544	n/a	4200	1572	n/a	54212	1592	n/a	
90	7450721	n/a	0	0	n/a	N	0	1000	1748	871	13.5	253	686	52388	1748	n/a	880	1708	n/a	17124	1748	n/a	48616	1748	n/a	
91	7450724	n/a	0	0	n/a	N	0	1000	1744	1018	14.9	245	855	63856	1744	n/a	1168	1668	n/a	18140	1744	n/a	58520	1744	n/a	
92	7450724	n/a	0	0	n/a	N	0	1000	1644	806	11.7	260	854	55852	1644	n/a	1044	1564	n/a	21936	1644	n/a	59360	1644	n/a	
93	7450726	n/a	0	0	n/a	N	0	0000	4348	2560	50.6	949	2456	65532	4348	n/a	2348	4088	n/a	39808	4328	n/a	65532	4348	n/a	
94	7450727	n/a	0	0	n/a	N	0	1000	2312	1038	5.18	193	1185	43736	2312	n/a	316	2200	n/a	10808	2276	n/a	65416	2312	n/a	
95	7451136	n/a	0	0	n/a	N	0	1000	1920	1083	6.95	187	1013	61428	1920	n/a	600	1840	n/a	14360	1920	n/a	65532	1920	n/a	
96	7452281	n/a	0	0	n/a	N	0	0000	348	30.4	1.29	6.35	4.63	9048	348	n/a	444	348	n/a	1944	348	n/a	1644	348	n/a	
97	7453601	n/a	0	0	n/a	N	0	1000	1796	760	8.62	247	914	44900	1796	n/a	700	1760	n/a	16648	1796	n/a	53300	1796	n/a	
98	7453602	n/a	0	0	n/a	N	0	1000	1836	820	25.6	458	875	47016	1836	n/a	1660	1780	n/a	32556	1836	n/a	59952	1836	n/a	
99	7453717	n/a	0	0	n/a	N	0	0000	112	5.98	0.03	0.07	0.15	4740	112	n/a	44	108	n/a	80	112	n/a	268	100	n/a	
100	7453881	n/a	0	0	n/a	N	0	0000	380	29.5	0.30	3.03	11.3	8860	380	n/a	116	380	n/a	1208	380	n/a	4280	380	n/a	
101	7454018	n/a	0	0	n/a	N	0	0000	144	6.88	0.07	0.17	0.85	4108	144	n/a	80	140	n/a	132	144	n/a	672	144	n/a	
102	7454039	n/a	0	0	n/a	N	0	0000	208	20.1	0.18	1.91	7.24	11028	208	n/a	124	208	n/a	1216	208	n/a	4436	208	n/a	
103	7454039	n/a	0	0	n/a	N	0	1000	1524	738	12.4	175	681	52900	1524	n/a	1428	1392	n/a	14288	1524	n/a	51052	1524	n/a	
104	7454402	n/a	0	0	n/a	N	0	0000	484	48.1	0.24	0.92	4.60	10364	484	n/a	76	484	n/a	284	484	n/a	1448	484	n/a	
105	7454732	n/a	0	0	n/a	N	0	0000	84	3.95	0.05	0.10	0.32	4012	84	n/a	76	84	n/a	136	84	n/a	388	84	n/a	
106	7455131	n/a	0	0	n/a	N	0	0000	264	17.5	0.10	0.10	0.79	6676	264	n/a	64	264	n/a	56	264	n/a	476	264	n/a	
107	7455220	n/a	0	0	n/a	N	0	0000	608	78.7	0.23	0.18	0.31	18272	608	n/a	68	600	n/a	56	544	n/a	148	472	n/a	
108	7455411	n/a	0	0	n/a	N	0	0000	400	31.2	0.33	0.85	3.64	7660	400	n/a	120	400	n/a	296	400	n/a	1156	400	n/a	
109	7455443	n/a	0	0	n/a	N	0	0000	1432	84.7	0.59	1.10	3.62	5996	1432	n/a	104	1412	n/a	156	1420	n/a	488	1420	n/a	
110	7455594	n/a	0	0	n/a	N	0	1000	2136	1206	13.5	469	1277	62260	2136	n/a	848	2072	n/a	30072	2136	n/a	65532	2136	n/a	
111	7455614	n/a	0	0	n/a	N	0	1000	2108	1062	7.88	163	640	54920	2108	n/a	772	2028	n/a	12212	2084	n/a	44572	2108	n/a	
112	7455629	n/a	0	0	n/a	N	0	1000	1612	886	7.48	165	994	59176	1612	n/a	596	1560	n/a	13140	1612	n/a	65532	1612	n/a	
113	7455631	n/a	0	0	n/a	N	0	0000	2832	1053	11.1	230	1061	47208	2832	n/a	888	2516	n/a	16972	2716	n/a	65532	2804	n/a	
114	7455632	n/a	0	0	n/a	N	0	1000	1576	901	5.06	87.6	632	60324	1576	n/a	432	1532	n/a	7708	1576	n/a	55116	1576	n/a	
115	7455633	n/a	0	0	n/a	N	0	1000	2156	948	19.7	416	1337	47444	2156	n/a	1180	2104	n/a	25332	2156	n/a	65532	2156	n/a	
116	7455633	n/a	0	0	n/a	N	0	1000	1724	730	8.59	168	888	46552	1724	n/a	736	1652	n/a	12376	1724	n/a	61088	1724	n/a	
117	7455636	n/a	0	0	n/a	N	0	1000	1992	1035	19.5	366	891	58884	1992	n/a	1344	1908	n/a	22608	1992	n/a	55372	1992	n/a	
118	7455642	n/a	0	0	n/a	N	0	1000	2300	1415	13.4	395	1448	65532	2300	n/a	840	2216	n/a	24244	2300	n/a	65532	2300	n/a	
119	7455694	n/a	0	0	n/a	N	0	1000	2284	1353	15.3	444	1504	63604	2284	n/a	956	2204	n/a	25024	2284	n/a	65532	2284	n/a	
120	7455900	n/a	0	0	n/a	N	0	0000	64	2.92	0.03	0.03	0.12	3836	64	n/a	56	64	n/a	64	64	n/a	236	64	n/a	
121	7456143	n/a	0	0	n/a	N	0	1000	2056	1028	10.2	235	1211	53712	2056	n/a	632	1992	n/a	14888	2056	n/a	65532	2056	n/a	
122	7456146	n/a	0	0	n/a	N	0	1000	2624	1483	5.16	139	740	56476	2624	n/a	244	2540	n/a	6908	2592	n/a	35740	2624	n/a	
123	7456146	n/a	0	0	n/a	N	0	0010	1316	65.7	0.02	0.00	0.02	5320	1316	n/a	36	172	n/a	0	0	n/a	68	44	n/a	
124	7456317	n/a	0	0	n/a	N	0	0000	376	30.3	1.47	6.96	10.3	8324	376	n/a	468	376	n/a	2088	376	n/a	3000	376	n/a	
125	7456480	n/a	0	0	n/a	N	0	0000	124	7.50	0.05	0.15	0.78	5892	124	n/a	64	120	n/a	132	124	n/a	652	124	n/a	
126	7456813	n/a	0	0	n/a	N	0	1000	1736	771	2.81	48.8	370	55436	1736	n/a	284	1704	n/a	5256	1736	n/a	38968	1736	n/a	
127	7456815	n/a	0	0	n/a	N	0	0000	80	3.62	0.05	0.41	1.08	3796	80	n/a	84	80	n/a	504	80	n/a	1208	80	n/a	
128	7456828	n/a	0	0	n/a	N	0	1000	2060	1328	7.70	214	1159	65532	2060	n/a	572	2004	n/a	15424	2060	n/a	65532	2060	n/a	
129	7456834	n/a	0	0	n/a	N	0	0000	1212	543	13.9	301	784	46124	1212	n/a	1524	1188	n/a	35448	1212	n/a	65532	1212	n/a	
130	7456837	n/a	0	0	n/a	N	0	1000	2004	983	4.59	117	769	51692	2004	n/a	296	1952	n/a	7300	2004	n/a	46776	2004	n/a	
131	7456837	n/a	0	0	n/a	N	0	0000	204	13.2	0.10	1.16	1.83	6420	204	n/a	68	196	n/a	584	204	n/a	1028	204	n/a	
132	7457550	n/a	0	0	n/a	N	0	1000	1880	1034	6.31	192	997	56140	1880	n/a	472	1820	n/a	12848	1880	n/a	63144	1880	n/a	
133	7457853	n/a	0	0	n/a	N	0	1000	1368	826	10.4	159	625	65532	1368	n/a	1180	1300	n/a	14952	1368	n/a	56600	1368	n/a	
134	7457854	n/a	0	0	n/a	N	0	1000	1776	929	8.94	281	1137	55060	1776	n/a	736	1696	n/a	21284	1768	n/a	65532	1776	n/a	
135	7457857	n/a	0	0	n/a	N	0	1000	2476	1381	22.8	974	1759	58528	2476	n/a	1208	2312	n/a	55476	2476	n/a	65532	2476	n/a	
136	7458285	n/a	0	0	n/a	N	0	0000	72	3.65	0.03	0.07	0.31	4472	72	n/a	60	72	n/a	112	72	n/a	476	72	n/a	
137	7458416	n/a	0	0	n/a	N	0	0000	64	2.78	0.02	0.05	0.39	3612	64	n/a	60	60	n/a	96	64	n/a	648	64	n/a	
