Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
106	7975584	n/a	0	0	n/a	N	0	1000	1908	1080	18.1	500	1329	59044	1908	n/a	1304	1828	n/a	34236	1908	n/a	65532	1908	n/a	
107	7975776	n/a	0	0	n/a	N	0	1000	1536	853	3.61	182	853	65532	1536	n/a	324	1496	n/a	16680	1536	n/a	65532	1536	n/a	
108	7977242	n/a	0	0	n/a	N	0	1000	2024	1015	29.7	997	1371	54660	2024	n/a	2000	1980	n/a	65532	2024	n/a	65532	2024	n/a	
109	7977257	n/a	0	0	n/a	N	0	0000	180	11.4	0.08	0.06	0.31	6120	180	n/a	60	180	n/a	60	176	n/a	284	176	n/a	
110	7977258	n/a	0	0	n/a	N	0	1000	1752	899	7.64	426	1190	51348	1752	n/a	664	1692	n/a	33296	1752	n/a	65532	1752	n/a	
111	7977454	n/a	0	0	n/a	N	0	0000	208	12.3	0.10	0.08	0.11	6124	208	n/a	68	208	n/a	64	204	n/a	128	184	n/a	
112	7978252	n/a	0	0	n/a	N	0	0000	1428	558	2.89	194	852	47416	1428	n/a	300	1392	n/a	16380	1428	n/a	65532	1428	n/a	
113	7978253	n/a	0	0	n/a	N	0	1000	2148	866	6.96	240	758	49316	2148	n/a	580	1656	n/a	17936	2032	n/a	53256	2132	n/a	
114	7978735	n/a	0	0	n/a	N	0	0000	512	37.9	0.26	0.45	3.66	7220	512	n/a	72	508	n/a	120	512	n/a	888	512	n/a	
115	7978997	n/a	0	0	n/a	N	0	0000	136	6.56	0.03	0.02	0.08	4028	136	n/a	44	116	n/a	36	100	n/a	136	100	n/a	
116	7979709	n/a	0	0	n/a	N	0	1000	1796	927	46.7	697	1089	56068	1796	n/a	3580	1736	n/a	49100	1796	n/a	65532	1796	n/a	
117	7980216	n/a	0	0	n/a	N	0	0000	476	55.5	0.42	5.27	20.9	13704	476	n/a	132	476	n/a	1288	476	n/a	5432	476	n/a	
118	7980264	n/a	0	0	n/a	N	0	1000	2384	1250	14.9	474	1449	61876	2384	n/a	996	2324	n/a	37972	2384	n/a	65532	2384	n/a	
119	7980270	n/a	0	0	n/a	N	0	0000	444	57.6	0.19	0.13	0.11	15076	444	n/a	68	444	n/a	60	420	n/a	160	184	n/a	
120	7980271	n/a	0	0	n/a	N	0	1000	1136	681	0.90	26.8	152	65532	1136	n/a	120	1108	n/a	3764	1132	n/a	17760	1136	n/a	
121	7980274	n/a	0	0	n/a	N	0	1000	1436	670	7.34	278	855	49964	1436	n/a	604	1404	n/a	22076	1436	n/a	65532	1436	n/a	
122	7980275	n/a	0	0	n/a	N	0	1000	1772	765	2.02	192	795	59224	1772	n/a	204	1628	n/a	18920	1760	n/a	65532	1772	n/a	
123	7980277	n/a	0	0	n/a	N	0	1000	1332	818	6.77	260	869	65532	1332	n/a	624	1264	n/a	23660	1332	n/a	65532	1332	n/a	
124	7980451	n/a	0	0	n/a	N	0	1000	1788	850	29.1	627	1077	55864	1788	n/a	2172	1728	n/a	49868	1788	n/a	65532	1788	n/a	
125	7981003	n/a	0	0	n/a	N	0	1000	1720	913	9.08	250	783	56996	1720	n/a	744	1668	n/a	22332	1720	n/a	63808	1720	n/a	
126	7981088	n/a	0	0	n/a	N	0	0000	92	4.67	0.04	0.03	0.04	4432	92	n/a	76	92	n/a	48	92	n/a	156	64	n/a	
127	7981216	n/a	0	0	n/a	N	0	1000	1480	785	9.92	279	959	55920	1480	n/a	1040	1412	n/a	26292	1480	n/a	65532	1480	n/a	
128	7981219	n/a	0	0	n/a	N	0	1000	1704	771	11.5	661	1208	48576	1704	n/a	1084	1656	n/a	52432	1704	n/a	65532	1704	n/a	
129	7981219	n/a	0	0	n/a	N	0	0000	4140	1265	5.19	167	727	57368	4140	n/a	348	2324	n/a	11392	2268	n/a	48628	2448	n/a	
130	7981219	n/a	0	0	n/a	N	0	0000	180	8.70	0.01	0.00	0.01	4288	180	n/a	32	88	n/a	0	0	n/a	68	40	n/a	
131	7981220	n/a	0	0	n/a	N	0	0010	1224	169	3.05	41.3	222	23400	1224	n/a	652	1220	n/a	8248	1224	n/a	43944	1224	n/a	
132	7981220	n/a	0	0	n/a	N	0	1000	1792	839	9.74	402	1035	58668	1792	n/a	960	1452	n/a	41168	1716	n/a	65532	1792	n/a	
133	7981220	n/a	0	0	n/a	N	0	1000	1984	1066	3.59	179	948	65532	1984	n/a	384	1684	n/a	15476	1916	n/a	65532	1964	n/a	
134	7981325	n/a	0	0	n/a	N	0	1000	1748	960	18.9	495	1131	57756	1748	n/a	1372	1696	n/a	33484	1748	n/a	65532	1748	n/a	
135	7981329	n/a	0	0	n/a	N	0	1000	2072	958	21.9	561	1098	54856	2072	n/a	1680	2020	n/a	38560	2072	n/a	65532	2072	n/a	
136	7981330	n/a	0	0	n/a	N	0	0000	2384	747	25.1	577	761	53960	2384	n/a	3572	2284	n/a	56524	2380	n/a	65532	2224	n/a	
137	7981332	n/a	0	0	n/a	N	0	1000	2328	1216	22.6	1062	1338	65532	2328	n/a	1560	2280	n/a	65532	2328	n/a	65532	2328	n/a	
138	7981333	n/a	0	0	n/a	N	0	1000	1544	829	13.6	458	1028	59108	1544	n/a	1580	1420	n/a	46156	1544	n/a	65532	1544	n/a	
139	7981334	n/a	0	0	n/a	N	0	0000	3436	1941	49.8	1277	2168	65532	3436	n/a	2516	2824	n/a	65532	3436	n/a	65532	3436	n/a	
140	7981335	n/a	0	0	n/a	N	0	1000	1608	686	16.1	757	909	43976	1608	n/a	1448	1548	n/a	56324	1608	n/a	65036	1608	n/a	
141	7981335	n/a	0	0	n/a	N	0	1000	1688	796	0.87	115	563	47392	1688	n/a	112	1328	n/a	9456	1608	n/a	43732	1688	n/a	
142	7981369	n/a	0	0	n/a	N	0	1000	1564	701	10.2	256	826	52824	1564	n/a	924	1452	n/a	26908	1564	n/a	65532	1564	n/a	
143	7981375	n/a	0	0	n/a	N	0	1000	2360	1043	15.9	314	961	55236	2360	n/a	1036	2292	n/a	21324	2360	n/a	61620	2360	n/a	
144	7983336	n/a	0	0	n/a	N	0	0000	344	21.1	0.10	0.19	1.43	5996	344	n/a	64	316	n/a	80	340	n/a	452	344	n/a	
145	7983353	n/a	0	0	n/a	N	0	1000	1468	963	10.7	282	968	65532	1468	n/a	964	1400	n/a	27328	1468	n/a	65532	1468	n/a	
146	7983608	n/a	0	0	n/a	N	0	0000	280	23.4	0.13	0.44	1.85	8944	280	n/a	72	268	n/a	184	280	n/a	804	280	n/a	
147	7983737	n/a	0	0	n/a	N	0	1000	1476	854	24.2	611	1000	62600	1476	n/a	2148	1408	n/a	54780	1476	n/a	65532	1476	n/a	
