Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
91	4996031	n/a	0	0	n/a	N	0	000000	952	172	0.31	19.5	20.8	19840	952	n/a	60	896	n/a	2624	952	n/a	3108	952	n/a	
92	4996421	n/a	0	0	n/a	N	0	000000	132	6.30	0.03	0.02	0.02	4108	132	n/a	40	112	n/a	36	96	n/a	96	48	n/a	
93	4997804	n/a	0	0	n/a	N	0	110000	1772	635	0.56	39.4	174	40440	1772	n/a	64	1700	n/a	3124	1752	n/a	13476	1772	n/a	
94	4997819	n/a	0	0	n/a	N	0	111000	1948	1054	0.66	64.9	312	58960	1948	n/a	68	1888	n/a	4300	1948	n/a	20384	1948	n/a	
95	5000524	n/a	0	0	n/a	N	0	000000	136	7.71	0.05	0.10	0.39	5260	136	n/a	64	128	n/a	88	136	n/a	372	136	n/a	
96	5000525	n/a	0	0	n/a	N	0	110000	1608	603	0.57	31.5	166	39492	1608	n/a	72	1540	n/a	2772	1608	n/a	13748	1608	n/a	
97	5000527	n/a	0	0	n/a	N	0	000000	4488	2250	1.62	346	1512	65532	4488	n/a	72	4380	n/a	20584	4388	n/a	65532	4488	n/a	
98	5000527	n/a	0	0	n/a	N	0	000000	336	26.9	0.11	0.78	4.50	8264	336	n/a	52	324	n/a	364	332	n/a	1880	336	n/a	
99	5000527	n/a	0	0	n/a	N	0	101000	2304	1272	0.81	219	722	55936	2304	n/a	68	2220	n/a	12800	2248	n/a	37816	2304	n/a	
100	5000528	n/a	0	0	n/a	N	0	000000	196	14.9	0.05	0.31	2.79	7920	196	n/a	52	176	n/a	240	176	n/a	1668	196	n/a	
101	5000529	n/a	0	0	n/a	N	0	111000	2152	887	0.71	81.5	181	47008	2152	n/a	76	2020	n/a	6876	2080	n/a	12552	2132	n/a	
102	5000529	n/a	0	0	n/a	N	0	000000	2476	745	0.82	137	288	38168	2476	n/a	72	2360	n/a	10144	2324	n/a	16800	2452	n/a	
